,id,name,overview,first_air_date,popularity,vote_average,vote_count
1579,113901,"Maradona, Blessed Dream","The controversial life and history of Argentine football legend Diego Armando Maradona. From his beginnings in Villa Fiorito, one of the poorest barrios of Buenos Aires, to achieving glory on the international football league. Earning himself a well-deserved place in history. Living a life strewn with drugs, sex and public scrutiny, he played by his own rules regardless of the consequences. Watch the man who took the world by storm and made his way into the hearts of millions.",2021-10-29,2.7033,7.5,646
1580,2432,Taken,"The show takes place from 1944 to 2002 and follows the lives of three families: the Crawfords, who seek to cover up the Roswell crash and the existence of aliens; the Keys, who are subject to frequent experimentation by the aliens; and the Clarkes, who sheltered one of the surviving aliens from the crash.",2002-12-02,3.9078,7.5,386
1581,1908,Miami Vice,"The story of the Miami Police Department's vice squad and its efforts to end drug trafficking and prostitution, centered on the unlikely partnership of Sonny Crockett and Ricardo Tubbs - who first meet when Tubbs is undercover in a drug cartel.",1984-09-16,22.1728,7.5,462
1582,2777,Oggy and the Cockroaches,"Oggy, an anthropomorphic cat, would prefer to spend his days watching television and eating, but is continuously pestered by three roaches: Joey, Marky and Dee Dee. The cockroaches' slapstick mischief ranges from plundering Oggy's refrigerator to hijacking the train he just boarded. In many situations Oggy is also helped by Jack, who is more violent and short-tempered than him and is also annoyed by the cockroaches. Bob, a short-tempered bulldog, also appears in the show, and is Oggy's neighbor.",1999-09-06,11.3158,7.5,354
1583,124101,Hacks,"Explore a dark mentorship that forms between Deborah Vance, a legendary Las Vegas comedian, and an entitled, outcast 25-year-old.",2021-05-13,21.0229,7.452,283
1584,72705,Marvel's Spider-Man,"An insecure but courageous and intelligent teen named Peter Parker, a new student of Midtown High, is bitten by a radioactive spider and given powers. He becomes a hero named Spider-Man after the death of his uncle and he must adapt to this new way of life.",2017-08-19,5.9508,7.5,377
1585,63646,Counterpart,Howard Silk is a lowly cog in a bureaucratic UN agency who is turning the last corner of a life filled with regret when he discovers the agency he works for is guarding a secret: a crossing to a parallel dimension.,2017-12-10,4.4121,7.5,383
1586,85833,Conversations with a Killer: The Ted Bundy Tapes,"A unique look inside the mind of an infamous serial killer with this cinematic self-portrait crafted from statements made by Ted Bundy, including present-day interviews, archival footage and audio recordings from death row.",2019-01-24,1.054,7.4,360
1587,54155,Hanna,This thriller and coming-of-age drama follows the journey of an extraordinary young girl as she evades the relentless pursuit of an off-book CIA agent and tries to unearth the truth behind who she is. Based on the 2011 Joe Wright film.,2019-03-28,8.7632,7.4,846
1588,109470,Imperio De Mentiras,"Elisa Cantú never imagined that, upon returning to Mexico from New York, where she resides, she would encounter an unexpected tragedy that changes her life. The night Elisa would celebrate her birthday, fate leads her to meet Leonardo Velasco, a policeman in love with Julia, a teacher, to whom he was to marry. At the end of the evening, Leonardo receives an emergency call, in which the discovery of two bodies is reported, one of them is that of his fiancée, who lies next to the body of Augusto Cantú, millionaire businessman and father of Elisa. Elisa and Leonardo will come together to search for the truth of what happened.",2020-09-14,2.5661,7.4,348
1589,36994,Workaholics,"The misadventures of three recent college dropouts, roommates, and co-workers at a telemarketing company and their drug dealer.",2011-04-06,8.4,7.448,279
1590,10268,Primeval,"When strange anomalies start to appear all over England, Professor Cutter and his team must track down and capture all sorts of dangerous prehistoric creatures from Earth's distant past and near future.",2007-02-10,7.1408,7.4,317
1591,2947,Veep,"A look into American politics, revolving around former Senator Selina Meyer who finds being Vice President of the United States is nothing like she expected and everything everyone ever warned her about.",2012-04-22,12.4087,7.4,478
1592,2691,Two and a Half Men,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.,2003-09-22,63.0342,7.446,3469
1593,128839,La Brea,"An epic adventure begins when a massive sinkhole opens in the middle of Los Angeles, pulling hundreds of people and buildings into its depths. Those who fell in find themselves in a mysterious and dangerous primeval land, where they have no choice but to band together to survive. Meanwhile, the rest of the world desperately seeks to understand what happened. In the search for answers, one family torn apart by this disaster will have to unlock the secrets of this inexplicable event to find a way back to each other.",2021-09-28,13.0805,7.4,1534
1594,2692,My Wife and Kids,"Michael Kyle is a loving husband and modern-day patriarch who rules his household with a unique and distinct parenting style. As he teaches his three children some of life's lessons, he does so with his own brand of humor.",2001-03-28,7.7394,7.4,502
1595,62211,Sonic Boom,"The speedy blue hedgehog Sonic with sidekick Tails and pals Knuckles, Amy and Sticks tries to ward off the evil plans of Dr. Eggman, who is hellbent on taking over the world. Sonic faces regular battles with Eggman's henchmen, including loyal robots Orbot and Cubot, evil interns, and giant, robotic monsters.",2014-11-08,4.8845,7.4,355
1596,73021,Disenchantment,"Set in a ruined medieval city called Dreamland, Disenchantment follows the grubby adventures of a hard-drinking princess, her feisty elf companion and her personal demon.",2018-08-17,15.5808,7.439,1210
1597,114705,Night Stalker: The Hunt for a Serial Killer,"Beneath the sunlit glamour of 1985 L.A. lurks a relentlessly evil serial killer. In this true-crime story, two detectives won't rest until they catch him.",2021-01-13,2.1176,7.441,338
1598,66053,Berserk,"Spurred by the flame raging in his heart, the Black Swordsman Guts continues his seemingly endless quest for revenge. Standing in his path are heinous outlaws, delusional evil spirits, and a devout child of god. Even as it chips away at his life, Guts continues to fight his enemies, who wield repulsive and inhumane power, with nary but his body and sword—his strength as a human.",2016-07-01,6.5898,7.439,264
1599,7869,The Penguins of Madagascar,"The Penguins of Madagascar is an American CGI animated television series airing on Nickelodeon. It stars nine characters from the DreamWorks Animation animated film Madagascar: The penguins Skipper, Kowalski, Private, and Rico; the lemurs King Julien, Maurice, and Mort; and Mason and Phil the chimpanzees. Characters new to the series include Marlene the otter and a zookeeper named Alice. It is the first Nicktoon produced with DreamWorks Animation.

A pilot episode, ""Gone in a Flash"", aired as part of ""Superstuffed Nicktoons Weekend"" on November 29, 2008, and The Penguins of Madagascar became a regular series on March 28, 2009. The series premiere drew 6.1 million viewers, setting a new record as the most-watched premiere.

Although the series occasionally alludes to the rest of the franchise, The Penguins of Madagascar does not take place at a precise time within it. McGrath, who is also the co-creator of the film characters, has said that the series takes place ""not specifically before or after the movie, I just wanted them all back at the zoo. I think of it as taking place in a parallel universe.""",2008-11-28,14.5953,7.4,402
1600,2397,Beauty and the Beast,"Beauty and the Beast is an American drama series which first aired on CBS in 1987. Creator Ron Koslow's updated version of the fairy tale has a double focus: the relationship between Vincent, a mythic, noble man-beast, and Catherine, a savvy Assistant District Attorney in New York; and a secret Utopian community of social outcasts living in a subterranean sanctuary. Through an empathetic bond, Vincent senses Catherine's emotions, and becomes her guardian.",1987-09-25,0.4042,7.4,270
1601,248852,UNTAMED,"In the vast expanse of Yosemite National Park, a woman's death draws a federal agent into lawless terrain — where nature obeys no rules but its own.",2025-07-17,12.9108,7.427,268
1602,1921,Gilligan's Island,"The slapstick adventures of hapless Gilligan, long-suffering Skipper and their gang of mismatched castaways, all stranded on an uncharted desert isle after their tiny ship hit stormy weather.",1964-09-26,9.2519,7.436,242
1603,39859,Awkward.,"An irreverent look at the conflict, chaos and humor that defines teenage life through the eyes of 15-year-old Jenna Hamilton whose life begins to change when a simple accident becomes an epic misunderstanding and is blown way out of proportion. Narration in the first-person voice of Jenna's blog posts captures the humor within the struggles and experiences everyone can relate to from their formative years.",2011-07-19,10.1551,7.4,401
1604,98387,Rubi,,2020-01-21,2.1696,7.4,852
1605,125935,Abbott Elementary,"In this workplace comedy, a group of dedicated, passionate teachers — and a slightly tone-deaf principal — are brought together in a Philadelphia public school where, despite the odds stacked against them, they are determined to help their students succeed in life. Though these incredible public servants may be outnumbered and underfunded, they love what they do — even if they don’t love the school district’s less-than-stellar attitude toward educating children.",2021-12-07,12.0899,7.4,228
1606,73126,American Vandal,A true-crime satire that explores the aftermath of a costly high school prank that left twenty-seven faculty cars vandalized with phallic images.,2017-09-15,4.3556,7.433,315
1607,101918,Valeria,A writer in a creative and marital crisis finds refuge and support in her three best friends. Based on the novels by Elisabet Benavent.,2020-05-08,7.1834,7.4,239
1608,72339,HAPPY!,"Corrupt ex-cop turned hitman Nick Sax's life is changed forever by a relentlessly positive, imaginary blue winged horse named Happy.",2017-12-06,3.2217,7.43,453
1609,32815,Raising Hope,"James ""Jimmy"" Chance is a clueless 24-year-old who impregnates a serial killer during a one-night-stand. Earning custody of his daughter after the mother is sentenced to death, Jimmy relies on his oddball but well-intentioned family for support in raising the child.",2010-09-21,8.2506,7.4,306
1610,72306,La piloto,"Yolanda dreamed her entire life of being a pilot. She found a stewardess job, and an unexpected role in drug smuggling.",2017-03-07,6.629,7.4,351
1611,1931,Disney's Adventures of the Gummi Bears,"Join the world’s sweetest heroes for high adventure in a mystical land of giants and wizards, ogres and dragons, and wondrous creatures both good and evil. Meet Gruffi, Zummi, Cubbi, Grammi, Tummi, Sunni, and all the legendary Gummis as they laugh, play, foil dastardly plots, and fight for what's right.",1985-09-14,9.805,7.429,246
1612,97539,Self Made: Inspired by the Life of Madam C.J. Walker,"This limited series chronicles the incredible true story of Madam C.J. Walker, who was the first African American self-made millionaire.",2020-03-20,2.902,7.427,316
1613,46616,The Returned,"In the shadow of an enormous hydraulic dam, the lives of the residents of a small French town are changed to their core when hundreds of previously dead relatives all return home on the same day.",2012-11-26,2.1829,7.4,273
1614,42280,Abyss of Passion,"Rosendo Arango, the owner of Grupo La Anita, is married to Alfonsina. They have one son, Damian. Estefanía Bouvier is married to Augusto Castanon and they have one daughter, Elisa. Rosendo cheats on his wife with Carmina Bouvier, Estefanía's sister. Damian and Elisa become friends because Augusto and Rosendo were best friends. But one day, Rosendo and Carmina try to go away from La Ermita, the pueblo in which they live in. But, Estefanía, who had found out about their plans, wants to prevent this, shuts Carmina in her room and then goes with Rosendo in his car, trying to convince him not to run away with Carmina. They have an accident and die and everyone thinks they were lovers.",2012-01-23,1.607,7.4,253
1615,1269,Spider-Man and His Amazing Friends,"Spider-Man and His Amazing Friends is an American animated television series produced by Marvel Productions starring established Marvel Comics characters Spider-Man and Iceman and an original character, Firestar. As a trio called the Spider-Friends, they fought against various villains.",1981-09-12,2.6366,7.427,246
1616,7704,Legend of the Seeker,"The adventures of woodsman Richard Cypher, who discovers that he was born to fulfill a prophecy of becoming a guardian hero to oppressed people. With the help of a mysterious woman named Kahlan and a wise old wizard named Zedd, he must stop a ruthless and bloodthirsty tyrant from unleashing an ancient evil and enslaving the world.",2008-11-01,6.4022,7.4,312
1617,1996,The Flintstones,"The misadventures of two modern-day Stone Age families, the Flintstones and the Rubbles.",1960-09-30,15.0449,7.425,937
1618,98201,Cruel Summer,"Taking place over three summers - 1993, 1994, 1995 - in a small Texas town, a beautiful popular teen, Kate, is abducted and, seemingly unrelated, a girl, Jeanette, goes from being a sweet, awkward outlier to the most popular girl in town and, by ’95, the most despised person in America.",2021-04-20,2.9437,7.4,348
1619,79240,Swamp Thing,"CDC researcher Abby Arcane investigates what seems to be a deadly swamp-born virus in a small town in Louisiana but she soon discovers that the swamp holds mystical and terrifying secrets. When unexplainable and chilling horrors emerge from the murky marsh, no one is safe.",2019-05-31,4.4639,7.4,1022
1620,75663,Deadly Class,"Follow a disillusioned teen recruited into a storied high school for assassins. Maintaining his moral code while surviving a ruthless curriculum, vicious social cliques, and his own adolescent uncertainties may prove fatal.",2019-01-16,3.727,7.4,310
1621,218589,Those About to Die,"Within the spectacular, complex and corrupt world of gladiatorial sports in Ancient Rome, follow an ensemble of diverse characters across the many layers of Roman society where sports, politics and business intersect and collide.",2024-07-18,8.8376,7.422,288
1622,99935,Vampires,"A Paris teen who's half human, half vampire grapples with her emerging powers and family turmoil as she's pursued by a secret vampire community.",2020-03-20,1.4761,7.4,344
1623,137040,Black Knight,"In a dystopian 2071 devastated by air pollution, the survival of humanity depends on the Black Knights — and they’re far from your average delivery men.",2023-05-12,3.371,7.409,274
1624,126525,Elite Short Stories: Carla Samuel,"Samuel attempts a big, romantic gesture at the airport in order to persuade Carla not to board her flight to London.",2021-06-17,1.4439,7.403,325
1625,50825,Sleepy Hollow,Ichabod Crane is resurrected and pulled two and a half centuries through time to unravel a mystery that dates all the way back to the founding fathers.,2013-09-16,14.5439,7.416,1076
1626,2129,The Adventures of Jimmy Neutron: Boy Genius,"Jimmy Neutron is the smartest kid in town. As a genius, Jimmy thinks most things can be solved with the invention of a new gizmo. But Jimmy usually takes the easy way out, and his backfiring gadgets result in comedic adventures.",2002-07-20,19.8742,7.4,831
1627,82782,The Righteous Gemstones,"The story of a world-famous televangelist family with a history of deviance, greed and, yes, charitable work, all in the name of Jesus.",2019-08-18,10.7794,7.413,242
1628,99626,The Trials of Gabriel Fernandez,A boy’s brutal murder and the public trials of his guardians and social workers prompt questions about the system’s protection of vulnerable children.,2020-02-26,1.8065,7.411,421
1629,74140,Waco,"The harrowing true story of the 1993 standoff between the FBI, ATF and the Branch Davidians, a spiritual sect led by David Koresh in Waco, TX that resulted in a deadly shootout and fire.",2018-01-24,2.836,7.4,220
1630,90855,SAINT SEIYA: Knights of the Zodiac,"Seiya and the Knights of the Zodiac rise again to protect the reincarnation of the goddess Athena, but a dark prophecy hangs over them all.",2019-07-19,4.2945,7.4,657
1631,5148,Stargate Universe,"The adventures of a present-day, multinational exploration team traveling on the Ancient spaceship Destiny many billions of light years distant from the Milky Way Galaxy. They evacuated there and are now trying to figure out a way to return to Earth, while simultaneously trying to explore and to survive in their unknown area of the universe.",2009-10-02,6.9615,7.41,737
1632,114502,Cars on the Road,Lightning McQueen and his best friend Mater head east from Radiator Springs on a cross-country road trip to meet up with Mater’s sister.,2022-09-08,3.8352,7.409,285
1633,63623,Fuller House,"D.J. Tanner-Fuller is a widow and mother of three. Things become too much to handle, so she asks for help from her sister Stephanie and her best-friend Kimmy.",2016-02-26,9.1251,7.408,556
1634,84969,LOL: Last One Laughing,"An unscripted variety series from Mexico in which ten professional comedians compete for a cash prize by trying to make each other laugh. The one who refrains from laughing the longest, while forcing other contestants to laugh first, is the winner.",2018-12-13,3.962,7.4,317
1635,64254,Master of None,"30-year-old New York actor Dev takes on such pillars of maturity as the first big job, a serious relationship, and busting sex offenders on the subway.",2015-11-06,5.4044,7.4,538
1636,114501,Dug Days,"A series of shorts that follows the humorous misadventures of Dug, the lovable dog from Disney and Pixar’s “Up.” Each short features everyday events that occur in Dug's backyard, all through the exciting (and slightly distorted) eyes of our favorite talking dog.",2021-09-01,2.2311,7.4,533
1637,8624,Eastbound & Down,"Years after he turned his back on his hometown, a burned-out major league ballplayer returns to teach phys ed at his old middle school.",2009-02-15,6.5487,7.4,323
1638,4414,Highlander: The Series,"Duncan MacLeod cannot die -- he is a 400-year-old immortal, who has seen his share of humanity's history. Still, he risks his life in battle against other immortals and tries to save people from harm.",1992-10-03,14.8237,7.4,404
1639,236,The Flash,"When a bolt of lightening crashes through a police crime lab, a mix of electrically charged substances bathes chemist Barry Allen, transforming him into the fastest man alive--The Flash.",1990-09-20,5.5897,7.4,508
1640,2355,Lilo & Stitch: The Series,"This animated series chronicles the further adventures of renegade scientist Dr. Jumba Jookiba's beloved Experiment 626, who is now living happily as Lilo's alien buddy Stitch. Jumba’s remaining experiments have landed all over Hawaii in the form of dehydrated pods. Lilo and Stitch’s mission is to catch Stitch’s ""cousins"" before they fall into the clutches of the evil Dr. Jacques von Hamsterviel!",2003-09-20,13.4151,7.402,632
1641,365,Jericho,"Jericho is an American action/drama series that centers on the residents of the fictional town of Jericho, Kansas, in the aftermath of nuclear attacks on 23 major cities in the contiguous United States.",2006-09-20,6.7339,7.4,500
1642,82791,The Bureau of Magical Things,"When ordinary teenager Kyra touches a mysterious book, she is transformed into a Tri-ling-–part-human, part-fairy and part-elf. In addition to acquiring amazing magical powers, Kyra discovers a secret world of magic all around her.",2018-07-08,4.2075,7.4,269
1643,94305,The Walking Dead: World Beyond,A heroic group of teens sheltered from the dangers of the post-apocalyptic world receive a message that inspires them to leave the safety of the only home they have ever known and embark on a cross-country journey to find the one man who can possibly save the world.,2020-10-04,4.4731,7.4,1174
1644,13555,Roots,"The epic tale of celebrated Pulitzer-prize winning author Alex Haley's ancestors as portrayed in the acclaimed twelve hour mini-series Roots, was first told in his 1976 bestseller Roots: The Saga of an American Family. The docu-drama covers a period of history that begins in mid-1700s Gambia, West Africa and concludes during post-Civil War United States, over 100 years later. This 1977 miniseries eventually won 9 Emmy awards, a Golden Globe award, and a Peabody award, and still stands as the most watched miniseries in U.S. history.",1977-01-23,4.8283,7.4,234
1645,549,Law & Order,"In cases ripped from the headlines, police investigate serious and often deadly crimes, weighing the evidence and questioning the suspects until someone is taken into custody. The district attorney's office then builds a case to convict the perpetrator by proving the person guilty beyond a reasonable doubt. Working together, these expert teams navigate all sides of the complex criminal justice system to make New York a safer place.",1990-09-13,125.7138,7.398,632
1646,128098,Interview with the Vampire,A century-old vampire from New Orleans reunites with an ailing journalist to recount his life of bloodlust and his tumultuous relationship with the rakish Frenchman who turned him.,2022-10-02,6.7153,7.397,290
1647,126035,"Nevertheless,",The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.,2021-06-19,5.1767,7.4,201
1648,91725,The Spy,"In the 1960s, Israeli clerk-turned-secret agent Eli Cohen goes deep undercover inside Syria on a perilous, years-long mission to spy for Mossad.",2019-09-06,3.2501,7.398,290
1649,51019,Almost Human,"The year is 2048. By mandate, every cop must partner with a robot. Detective John Kennex returns to work after waking up from a 17-month coma. As he adjusts to working with his new partner, Dorian, a discontinued android with unexpected emotional responses, John also must learn to get along with his new colleagues.",2013-11-17,2.5539,7.396,530
1650,1434,Family Guy,"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.",1999-01-31,85.8056,7.4,4665
1651,634,Who's the Boss?,"A former professional baseball player, along with his preteen daughter, moves into New York advertising executive Angela Bower's house to be both a housekeeper and a father figure to her young son. Tony 's laid-back personality contrasts with Angela's type-A behavior.",1984-09-20,9.5461,7.4,283
1652,218342,A Good Girl's Guide to Murder,"Five years after the death of schoolgirl Andie Bell, Pippa Fitz-Amobi sets out to uncover what really happened to her. Sal Singh, Andie's boyfriend, admitted to the murder before taking his own life, but Pip doesn't believe he's responsible and teams up with Sal's brother Ravi to uncover the truth. If Sal Singh isn't a murderer and the real killer is still out there, how far will they go to keep Pip from finding out the truth?",2024-07-10,5.6703,7.395,244
1653,157061,The Devil's Hour,"Lucy wakes every night at exactly 3:33am. Nothing in her life has made sense for a long time. But the answers are out there, somewhere, at the end of a trail of brutal murders.",2022-10-28,7.2193,7.395,253
1654,60948,12 Monkeys,"The provocative story of Cole, a time traveler from a decimated future in a high-stakes race against the clock. Utilizing a dangerous and untested method of time travel, he journeys from 2043 to the present day on a mission to locate and eradicate the source of a deadly plague that will all but annihilate the human race.",2015-01-16,9.296,7.4,1114
1655,105,Sex and the City,"Based on the bestselling book by Candace Bushnell, Sex and the City tells the story of four best friends, all single and in their late thirties, as they pursue their careers and talk about their sex lives, all while trying to survive the New York social scene. ",1998-06-06,30.9029,7.395,2086
1656,65294,A Series of Unfortunate Events,"The orphaned Baudelaire children face trials, tribulations and the evil Count Olaf, all in their quest to uncover the secret of their parents' death.",2017-01-13,9.7011,7.391,953
1657,106754,High Score,"This docuseries traces the history of classic video games, featuring insights from the innovators who brought these worlds and characters to life.",2020-08-19,1.1533,7.4,242
1658,147050,Disclaimer,"When an intriguing novel appears at the bedside of a journalist whose career has been built on revealing transgressions, she is horrified to realize she's a key character in a long-buried story—one that exposes her darkest secret.",2024-10-11,12.3505,7.4,233
1659,63522,F is for Family,"Follow the Murphy family back to the 1970s, when kids roamed wild, beer flowed freely and nothing came between a man and his TV.",2015-12-18,5.4702,7.391,404
1660,70798,Istanbullu Gelin,Faruk is the owner of a bus company and the leader of a powerful family in Bursa which is a metropol in Turkey. Faruk meets a violonist girl and falls in love with her. But the dominant mother of Faruk isn't happy with her son's relationship.,2017-03-03,9.829,7.4,209
1661,63648,Death Note,"Light Yagami is an ordinary university student. One day, he receives a ""Death Note"", which changes his life. The Death Note awakens his warped sense of justice and genius. He becomes murderer Kira and punishes criminals. L is a well known private detective. L appears in front of Light Yagami. L defines Kira as evil and decides to catch Kira. Then N, who has a beautiful appearance but dangerous existence, appears.",2015-07-05,5.1635,7.4,220
1662,657,Rocko's Modern Life,"Rocko is a wallaby who has emigrated to America from Australia. He lives in O-Town and tries to get through life but, of course, comes across a multitude of dilemmas and misadventures he must get through. Other characters include Rocko's best friend, Heffer, a steer who has been raised by wolves, Filbert, a paranoid hypochondriac turtle, Rocko's faithful (but none-too-bright) dog Spunky, and Ed Bighead who detests Rocko and hates having him for a next door neighbor. On this show, Rocko has such adventures as trying to adapt to a new vacuum cleaner, having Heffer move in temporarily after his parents kick him out, and going to a movie theater.",1993-09-18,7.4044,7.4,294
1663,44606,Beauty and the Beast,"Detective Catherine Chandler is a smart, no-nonsense homicide detective. When she was a teenager, she witnessed the murder of her mother at the hands of two gunmen and herself was saved by someone – or something. Years have passed and while investigating a murder, Catherine discovers a clue that leads her to Vincent Keller, who was reportedly killed in 2002. Catherine learns that Vincent is actually still alive and that it was he who saved her many years before. For mysterious reasons that have forced him to live outside of traditional society, Vincent has been in hiding for the past 10 years to guard his secret – when he is enraged, he becomes a terrifying beast, unable to control his super-strength and heightened senses.",2012-10-11,9.072,7.4,448
1664,1558,Home Improvement,"The daily trials and tribulations of handyman Tim Taylor, a TV show host raising three boys with help from his loyal co-host, domineering wife, and unseen neighbor.",1991-09-17,18.3979,7.384,661
1665,14814,Keeping Up with the Kardashians,"A peek inside the exploits and privileged private lives of the blended Kardashian-Jenner family, including sisters Kim, Kourtney and Khloé.",2007-10-14,12.5271,7.4,910
1666,114695,Marvel Studios Legends,"Revisit the epic heroes, villains and moments from across the MCU in preparation for the stories still to come. Each dynamic segment feeds directly into the upcoming series — setting the stage for future events. This series weaves together the many threads that constitute the unparalleled Marvel Cinematic Universe.",2021-01-08,7.1734,7.382,676
1667,72710,The Continental: From the World of John Wick,"The origin behind the iconic hotel-for-assassins through the eyes and actions of a young Winston Scott, as he's dragged into the Hell-scape of 1970's New York City to face a past he thought he'd left behind. Winston charts a deadly course through the hotel's mysterious underworld in a harrowing attempt to seize the hotel where he will eventually take his future throne.",2023-09-22,6.4386,7.376,598
1668,94154,El Dragón: Return of a Warrior,A Tokyo business man returns to his home country of Mexico where he must battle rivals to replace his grandfather as the head of a cartel.,2019-10-04,7.278,7.4,453
1669,62710,Blindspot,"A vast international plot explodes when a beautiful Jane Doe is discovered naked in Times Square, completely covered in mysterious, intricate tattoos with no memory of who she is or how she got there. But there's one tattoo that is impossible to miss: the name of FBI agent Kurt Weller, emblazoned across her back. ""Jane,"" Agent Weller and the rest of the FBI quickly realize that each mark on her body is a crime to solve, leading them closer to the truth about her identity and the mysteries to be revealed.",2015-09-21,28.0891,7.38,2488
1670,39272,Once Upon a Time,"There is a town in Maine where every story book character you've ever known is trapped between two worlds, victims of a powerful curse. Only one knows the truth and only one can break the spell.

Emma Swan is a 28-year-old bail bonds collector who has been supporting herself since she was abandoned as a baby. Things change for her when her son Henry, whom she abandoned years ago, finds her and asks for her help explaining that she is from a different world where she is Snow White's missing daughter.",2011-10-23,23.9442,7.4,2369
1671,98178,Amazing Stories,"This reimagining of the classic anthology series transports everyday characters into worlds of wonder, possibility, and imagination.",2020-03-06,6.6341,7.4,435
1672,65493,The Ranch,"Being a pro athlete didn't pan out for Colt. Now he's helping his dad and brother keep the ranch afloat, and figuring out how he fits into the family.",2016-04-01,6.3165,7.4,259
1673,125909,Batman: Caped Crusader,"Welcome to Gotham City, where the corrupt outnumber the good, criminals run rampant and law-abiding citizens live in a constant state of fear. Forged in the fire of tragedy, wealthy socialite Bruce Wayne becomes something both more and less than human—the Batman. His one-man crusade for justice attracts unexpected allies within the GCPD and City Hall, but his heroic actions spawn deadly, unforeseen ramifications.",2024-08-01,6.4946,7.377,212
1674,84977,Russian Doll,Nadia keeps dying and reliving her 36th birthday party. She's trapped in a surreal time loop -- and staring down the barrel of her own mortality.,2019-02-01,3.8448,7.378,911
1675,79680,Snowpiercer,"More than seven years after the world has become a frozen wasteland, the remnants of humanity inhabit a gigantic, perpetually-moving train that circles the globe as class warfare, social injustice and the politics of survival play out.",2020-05-17,17.7451,7.377,1333
1676,62745,Is It Wrong to Try to Pick Up Girls in a Dungeon?,"In Orario, fearless adventurers band together in search of fame and fortune within the underground labyrinth known as the Dungeon. But Bell Cranel, novice adventurer, has bigger plans than riches and glory; he fights monsters in the hope of having a fateful encounter with a girl. When this happens, it doesn't go exactly as he planned. Thus begins the story of an unlikely pair, a boy and a goddess, both trying to prove themselves, both eager to reach their goals.",2015-04-04,2.0196,7.377,265
1677,112166,Yasuke,A peaceful boatman once known as the Black Samurai is pulled back into conflict when he takes a little girl with mysterious powers under his wing.,2021-04-29,3.1085,7.4,241
1678,61118,You're the Worst,"Narcissistic, brash, and self-destructive Jimmy Shive-Overly thinks all relationships are doomed. Cynical, people-pleasing, and stubborn Gretchen Cutler knows that relationships aren't for her. So when they meet at a wedding, it's only natural that the two of them go home together.",2014-07-17,5.0645,7.375,232
1679,84380,Better Than Us,"Moscow in a not so distant future where human beings share their daily lives with robots. Georgy, a forensic who has a robot assistant, suddenly finds himself caught up in the first murder committed by a new kind of experimental humanoid.",2018-11-23,3.6854,7.4,412
1680,82744,Catch-22,"Pianosa Island, Italy, World War II. Bombardier John Yossarian tries to fulfill his duty, maintain sanity and return home as soon as possible, but incompetence and bureaucracy constantly stand in his way.",2019-05-17,2.9175,7.4,248
1681,60637,Griselda Blanco: The Black Widow,La Viuda Negra is a 2014 Spanish-language telenovela produced by RTI Producciones and Televisa for United States-based television network Univisión and for Colombia-based television network Caracol Television. It is an adaptation of the book La patrona de Pablo Escobar de José Guarnizo based on history from Griselda Blanco.,2014-02-23,4.0304,7.4,335
1682,103026,Undertaker: The Last Ride,The anticipated WWE Network docuseries will look back on The Undertaker’s storied WWE career and place a focus on the ongoing challenges the wrestling legend appears to have with a career beginning to near it's end.,2020-05-10,1.6721,7.4,316
1683,84661,The Outsider,"When an insidious supernatural force edges its way into a seemingly straightforward investigation into the gruesome murder of a young boy, it leads a seasoned cop and an unorthodox investigator to question everything they believe in.",2020-01-12,5.97,7.4,1562
1684,68878,La Doña,"A story of revenge and ambition, seduction and betrayal; all told from the perspective of an offended and abused woman named Altagracia. Altagracia represents the hundreds of thousands of Mexican women who have been victims of the violence by faceless men who are protected by impunity. But Altagracia, transformed into a strong-willed, ruthless man-eater known as La Doña, will seek out each and every one of these men to bring them to justice.",2016-11-29,7.6782,7.4,628
1685,261579,Secret Level,"Adult animated series of original short stories which are set within the worlds of beloved video games. Each episode serves as a gateway to a new adventure, unlocking exciting worlds from beloved gaming classics and highly anticipated new titles.",2024-12-10,16.0971,7.361,410
1686,127626,How to Become a Tyrant,The documentary series explores different political figures throughout history.,2021-07-09,2.0911,7.365,226
1687,83851,The Undoing,"Grace and Jonathan Fraser are living the only lives they ever wanted. Overnight a chasm opens in their lives: a violent death and a chain of terrible revelations. Left behind in the wake of a spreading and very public disaster, Grace must dismantle one life and create another for her child and her family.",2020-10-25,4.6215,7.4,785
1688,1940,Entourage,Film star Vince Chase navigates the vapid terrain of Los Angeles with a close circle of friends and his trusty agent.,2004-07-18,22.1664,7.4,585
1689,95612,Home for Christmas,"Tired of the constant comments on her relationship status, perpetually single Johanne starts a 24-day hunt for a boyfriend to bring home for Christmas.",2019-12-05,1.6211,7.4,233
